IRN,FMNH,Host-ID,Species,Month,Day ,Year,Season,Time_Period,Sex,Age,State,County,City,P_Positive,H_Positive,L_Positive
1706555,431829,MCP00-452,C. ustulatus,9,14,2000,Fall,10,M,HY,Illinois,Cook,Chicago ,1,0,0
1706556,431830,MCP00-453,C. ustulatus,9,14,2000,Fall,10,M,HY,Illinois,Cook,Chicago ,1,0,1
1706557,431831,MCP00-460,C. ustulatus,9,15,2000,Fall,10,M,HY,Illinois,Cook,Chicago ,0,0,1
1706558,431832,MCP00-507,C. ustulatus,9,20,2000,Fall,10,F,AHY,Illinois,Cook,Chicago ,0,0,0
1706559,431833,MCP00-508,C. ustulatus,9,20,2000,Fall,10,F,HY,Illinois,Cook,Chicago ,0,0,0
1706537,431811,MCP00-509,C. minimus,9,20,2000,Fall,10,F,AHY,Illinois,Cook,Chicago ,0,0,0
1706538,431812,MCP00-546,C. minimus,9,27,2000,Fall,10,F,AHY,Illinois,Cook,Chicago ,0,0,0
1706562,431836,MCP00-574,C. guttatus,10,3,2000,Fall,10,M,HY,Illinois,Cook,Chicago ,0,0,0
1706563,431837,MCP00-575,C. guttatus,10,3,2000,Fall,10,M,HY,Illinois,Cook,Chicago ,0,0,0
1706564,431838,MCP00-576,C. guttatus,10,3,2000,Fall,10,F,HY,Illinois,Cook,Chicago ,1,0,0
1706560,431834,MCP00-577,C. guttatus,10,3,2000,Fall,10,M,HY,Illinois,Cook,Chicago ,0,0,0
1706565,431839,MCP00-578,C. guttatus,10,3,2000,Fall,10,M,HY,Illinois,Cook,Chicago ,0,0,0
1706566,431840,MCP00-579,C. guttatus,10,3,2000,Fall,10,M,HY,Illinois,Cook,Chicago ,1,0,0
1706567,431841,MCP00-580,C. guttatus,10,3,2000,Fall,10,F,HY,Illinois,Cook,Chicago ,1,0,1
1706568,431842,MCP00-581,C. guttatus,10,3,2000,Fall,10,F,HY,Illinois,Cook,Chicago ,1,0,0
1706569,431843,MCP00-582,C. guttatus,10,3,2000,Fall,10,F,HY,Illinois,Cook,Chicago ,0,0,0
1706570,431844,MCP00-601,C. guttatus,10,4,2000,Fall,10,F,HY,Illinois,Cook,Chicago ,1,0,0
1706571,431845,MCP00-621,C. guttatus,10,7,2000,Fall,10,M,HY,Illinois,Cook,Chicago ,0,0,0
1706572,431846,MCP00-680,C. guttatus,10,9,2000,Fall,10,M,AHY,Illinois,Cook,Chicago ,0,0,0
1706574,431848,MCP00-682,C. guttatus,10,9,2000,Fall,10,M,HY,Illinois,Cook,Chicago ,0,0,0
1706575,431849,MCP00-712,C. guttatus,10,10,2000,Fall,10,F,HY,Illinois,Cook,Chicago ,0,0,1
1706576,431850,MCP00-713,C. guttatus,10,10,2000,Fall,10,M,HY,Illinois,Cook,Chicago ,0,0,0
1706577,431851,MCP00-714,C. guttatus,10,10,2000,Fall,10,F,AHY,Illinois,Cook,Chicago ,1,0,0
1706578,431852,MCP00-715,C. guttatus,10,10,2000,Fall,10,M,AHY,Illinois,Cook,Chicago ,0,0,0
1706579,431853,MCP00-716,C. guttatus,10,10,2000,Fall,10,F,HY,Illinois,Cook,Chicago ,0,0,0
1706580,431854,MCP00-717,C. guttatus,10,10,2000,Fall,10,M,AHY,Illinois,Cook,Chicago ,1,0,0
1706581,431855,MCP00-718,C. guttatus,10,10,2000,Fall,10,F,HY,Illinois,Cook,Chicago ,1,0,0
1706582,431856,MCP00-719,C. guttatus,10,10,2000,Fall,10,M,AHY,Illinois,Cook,Chicago ,0,0,0
1706583,431857,MCP00-732,C. guttatus,10,11,2000,Fall,10,F,HY,Illinois,Cook,Chicago ,0,0,0
1706584,431858,MCP00-733,C. guttatus,10,11,2000,Fall,10,F,HY,Illinois,Cook,Chicago ,0,0,0
1706585,431859,MCP00-734,C. guttatus,10,11,2000,Fall,10,F,AHY,Illinois,Cook,Chicago ,0,0,0
1706586,431860,MCP00-735,C. guttatus,10,11,2000,Fall,10,F,HY,Illinois,Cook,Chicago ,0,0,0
1706587,431861,MCP00-736,C. guttatus,10,11,2000,Fall,10,F,HY,Illinois,Cook,Chicago ,0,0,0
1706588,431862,MCP00-737,C. guttatus,10,11,2000,Fall,10,M,HY,Illinois,Cook,Chicago ,0,0,1
1706589,431863,MCP00-738,C. guttatus,10,11,2000,Fall,10,M,HY,Illinois,Cook,Chicago ,0,0,0
1706590,431864,MCP00-739,C. guttatus,10,11,2000,Fall,10,M,HY,Illinois,Cook,Chicago ,0,0,0
1706596,431870,MCP00-768,C. guttatus,10,15,2000,Fall,10,M,AHY,Illinois,Cook,Chicago ,1,0,0
1706685,431959,MCP00-769,C. guttatus,10,15,2000,Fall,10,M,AHY,Illinois,Cook,Chicago ,1,0,0
1706686,431960,MCP00-770,C. guttatus,10,15,2000,Fall,10,M,HY,Illinois,Cook,Chicago ,1,0,0
1706687,431961,MCP00-771,C. guttatus,10,15,2000,Fall,10,F,HY,Illinois,Cook,Chicago ,1,0,1
1706688,431962,MCP00-772,C. guttatus,10,15,2000,Fall,10,F,HY,Illinois,Cook,Chicago ,0,0,0
1706689,431963,MCP00-773,C. guttatus,10,15,2000,Fall,10,F,AHY,Illinois,Cook,Chicago ,0,0,0
1706690,431964,MCP00-774,C. guttatus,10,15,2000,Fall,10,F,HY,Illinois,Cook,Chicago ,1,0,0
1707274,432548,MCP00-910,C. guttatus,10,16,2000,Fall,10,F,HY,Illinois,Cook,Chicago ,0,0,0
1706591,431865,MCP00-911,C. guttatus,10,16,2000,Fall,10,F,HY,Illinois,Cook,Chicago ,0,0,1
1706593,431867,MCP00-929,C. guttatus,10,20,2000,Fall,10,M,HY,Illinois,Cook,Chicago ,0,0,0
1706598,431872,MCP00-930,C. guttatus,10,20,2000,Fall,10,M,HY,Illinois,Cook,Chicago ,0,0,0
1709905,435180,MCP01-223,C. ustulatus,8,31,2001,Fall,12,M,AHY,Illinois,Cook,Chicago ,0,0,0
1709536,434811,MCP01-224,C. ustulatus,8,31,2001,Fall,12,M,HY,Illinois,Cook,Chicago ,0,0,0
1709906,435181,MCP01-225,C. ustulatus,8,31,2001,Fall,12,F,HY,Illinois,Cook,Chicago ,0,0,1
1712771,438047,MCP01-230,C. ustulatus,9,1,2001,Fall,12,M,HY,Illinois,Cook,Chicago ,0,0,0
1709909,435184,MCP01-236,C. minimus,9,9,2001,Fall,12,F,AHY,Illinois,Cook,Chicago ,0,0,0
1709907,435182,MCP01-239,C. ustulatus,9,10,2001,Fall,12,M,HY,Illinois,Cook,Chicago ,0,0,0
1709908,435183,MCP01-240,C. ustulatus,9,10,2001,Fall,12,M,HY,Illinois,Cook,Chicago ,0,0,0
1707493,432767,MCP01-260,C. ustulatus,10,2,2001,Fall,12,F,HY,Illinois,Cook,Chicago ,0,0,1
1712778,438054,MCP01-270,C. guttatus,10,6,2001,Fall,12,M,HY,Illinois,Cook,Chicago ,1,0,0
1705713,430984,MCP01-290,C. guttatus,10,12,2001,Fall,12,M,HY,Illinois,Cook,Chicago ,0,0,0
1709914,435189,MCP01-292,C. guttatus,10,13,2001,Fall,12,M,AHY,Illinois,Cook,Chicago ,1,0,0
1709915,435190,MCP01-293,C. guttatus,10,13,2001,Fall,12,M,HY,Illinois,Cook,Chicago ,0,0,0
1709916,435191,MCP01-364,C. guttatus,10,15,2001,Fall,12,F,HY,Illinois,Cook,Chicago ,0,0,0
1709917,435192,MCP01-365,C. guttatus,10,15,2001,Fall,12,M,AHY,Illinois,Cook,Chicago ,0,0,0
1709918,435193,MCP01-397,C. guttatus,10,16,2001,Fall,12,F,HY,Illinois,Cook,Chicago ,0,0,0
1709919,435194,MCP01-398,C. guttatus,10,16,2001,Fall,12,M,AHY,Illinois,Cook,Chicago ,0,0,0
1709920,435195,MCP01-443,C. guttatus,10,17,2001,Fall,12,M,HY,Illinois,Cook,Chicago ,1,0,0
1709921,435196,MCP01-444,C. guttatus,10,17,2001,Fall,12,F,HY,Illinois,Cook,Chicago ,1,0,1
1709922,435197,MCP01-445,C. guttatus,10,17,2001,Fall,12,F,AHY,Illinois,Cook,Chicago ,0,0,0
1709923,435198,MCP01-446,C. guttatus,10,17,2001,Fall,12,F,HY,Illinois,Cook,Chicago ,1,0,0
1709924,435199,MCP01-447,C. guttatus,10,17,2001,Fall,12,F,AHY,Illinois,Cook,Chicago ,1,0,0
1709925,435200,MCP01-448,C. guttatus,10,17,2001,Fall,12,M,HY,Illinois,Cook,Chicago ,0,0,0
1705714,430985,MCP01-486,C. guttatus,10,20,2001,Fall,12,M,HY,Illinois,Cook,Chicago ,0,0,0
1709926,435201,MCP01-554,C. guttatus,10,27,2001,Fall,12,M,HY,Illinois,Cook,Chicago ,1,0,0
1705563,430834,MCP01-555,C. guttatus,10,27,2001,Fall,12,F,AHY,Illinois,Cook,Chicago ,0,0,0
1705716,430987,MCP01-578,C. guttatus,10,24,2001,Fall,12,F,AHY,Illinois,Cook,Chicago ,1,1,0
1705680,430951,MCP01-594,C. guttatus,10,30,2001,Fall,12,M,NA,Illinois,Cook,Chicago ,1,0,0
1712772,438048,MCP02-472,C. ustulatus,8,26,2002,Fall,14,F,HY,Illinois,Cook,Chicago ,0,0,0
1710449,435724,MCP02-475,C. ustulatus,9,3,2002,Fall,14,M,HY,Illinois,Cook,Chicago ,0,0,0
1710977,436252,MCP02-476,C. ustulatus,9,3,2002,Fall,14,M,HY,Illinois,Cook,Chicago ,0,0,0
1710978,436253,MCP02-500,C. ustulatus,9,13,2002,Fall,14,F,AHY,Illinois,Cook,Chicago ,0,0,1
1710700,435975,MCP02-508,C. ustulatus,9,16,2002,Fall,14,F,AHY,Illinois,Cook,Chicago ,1,0,0
1712765,438041,MCP02-514,C. fuscescens,9,21,2002,Fall,14,M,HY,Illinois,Cook,Chicago ,1,0,0
1712770,438046,MCP02-515,C. minimus,9,21,2002,Fall,14,M,HY,Illinois,Cook,Chicago ,0,0,1
1712773,438049,MCP02-516,C. ustulatus,8,26,2002,Fall,14,F,AHY,Illinois,Cook,Chicago ,0,0,0
1710455,435730,MCP02-564,C. minimus,9,29,2002,Fall,14,M,HY,Illinois,Cook,Chicago ,1,0,0
1714536,439814,MCP02-567,C. fuscescens,10,5,2002,Fall,14,M,HY,Illinois,Cook,Chicago ,1,0,0
2774365,488728,MCP02-568,C. minimus,10,5,2002,Fall,14,M,HY,Illinois,Cook,Chicago ,0,0,1
1710463,435738,MCP02-616,C. guttatus,10,7,2002,Fall,14,M,HY,Illinois,Cook,Chicago ,0,0,0
1710464,435739,MCP02-643,C. guttatus,10,10,2002,Fall,14,F,HY,Illinois,Cook,Chicago ,0,0,0
1710982,436257,MCP02-644,C. guttatus,10,10,2002,Fall,14,F,HY,Illinois,Cook,Chicago ,0,0,0
1710465,435740,MCP02-653,C. guttatus,10,11,2002,Fall,14,F,HY,Illinois,Cook,Chicago ,1,0,0
1710466,435741,MCP02-660,C. guttatus,10,12,2002,Fall,14,F,HY,Illinois,Cook,Chicago ,0,0,0
1710467,435742,MCP02-682,C. guttatus,10,13,2002,Fall,14,F,HY,Illinois,Cook,Chicago ,0,0,0
1710983,436258,MCP02-702,C. guttatus,10,14,2002,Fall,14,F,HY,Illinois,Cook,Chicago ,0,0,0
1710468,435743,MCP02-703,C. guttatus,10,14,2002,Fall,14,F,AHY,Illinois,Cook,Chicago ,0,0,0
1711407,436683,MCP02-704,C. guttatus,10,14,2002,Fall,14,F,HY,Illinois,Cook,Chicago ,0,0,0
1710469,435744,MCP02-705,C. guttatus,10,14,2002,Fall,14,F,HY,Illinois,Cook,Chicago ,0,0,0
1710984,436259,MCP02-706,C. guttatus,10,14,2002,Fall,14,F,AHY,Illinois,Cook,Chicago ,1,0,0
1711408,436684,MCP02-707,C. guttatus,10,14,2002,Fall,14,F,HY,Illinois,Cook,Chicago ,0,0,0
1710470,435745,MCP02-708,C. guttatus,10,14,2002,Fall,14,F,HY,Illinois,Cook,Chicago ,0,0,0
1711409,436685,MCP02-709,C. guttatus,10,14,2002,Fall,14,F,AHY,Illinois,Cook,Chicago ,0,0,0
1710471,435746,MCP02-710,C. guttatus,10,14,2002,Fall,14,M,HY,Illinois,Cook,Chicago ,0,0,0
1710701,435976,MCP02-730,C. guttatus,10,14,2002,Fall,14,M,HY,Illinois,Cook,Chicago ,0,0,0
1710702,435977,MCP02-731,C. guttatus,10,14,2002,Fall,14,M,HY,Illinois,Cook,Chicago ,0,0,0
1710703,435978,MCP02-732,C. guttatus,10,14,2002,Fall,14,M,HY,Illinois,Cook,Chicago ,0,0,0
1710705,435980,MCP02-734,C. guttatus,10,14,2002,Fall,14,F,HY,Illinois,Cook,Chicago ,0,0,0
1710706,435981,MCP02-735,C. guttatus,10,14,2002,Fall,14,M,HY,Illinois,Cook,Chicago ,0,0,0
1711410,436686,MCP02-760,C. guttatus,10,18,2002,Fall,14,F,HY,Illinois,Cook,Chicago ,1,0,0
1710707,435982,MCP02-765,C. guttatus,10,20,2002,Fall,14,F,HY,Illinois,Cook,Chicago ,0,0,0
1710708,435983,MCP02-766,C. guttatus,10,20,2002,Fall,14,F,HY,Illinois,Cook,Chicago ,0,0,0
1713613,438891,MCP02-802,C. guttatus,10,28,2002,Fall,14,F,HY,Illinois,Cook,Chicago ,1,0,0
1713614,438892,MCP02-810,C. guttatus,11,1,2002,Fall,14,M,HY,Illinois,Cook,Chicago ,0,1,0
1713231,438507,MCP03-223,C. ustulatus,9,6,2003,Fall,16,M,HY,Illinois,Cook,Chicago ,0,0,0
1713726,439004,MCP03-227,C. ustulatus,9,15,2003,Fall,16,F,HY,Illinois,Cook,Chicago ,0,0,0
1713727,439005,MCP03-228,C. ustulatus,9,14,2003,Fall,16,F,AHY,Illinois,Cook,Chicago ,1,0,0
1713729,439007,MCP03-231,C. ustulatus,9,15,2003,Fall,16,F,HY,Illinois,Cook,Chicago ,1,0,1
1713730,439008,MCP03-265,C. ustulatus,9,23,2003,Fall,16,F,HY,Illinois,Cook,Chicago ,0,0,1
1714540,439818,MCP03-269,C. minimus,9,24,2003,Fall,16,F,AHY,Illinois,Cook,Chicago ,0,1,1
1714542,439819,MCP03-272,C. minimus,9,25,2003,Fall,16,M,HY,Illinois,Cook,Chicago ,0,0,1
1714543,439820,MCP03-284,C. guttatus,9,29,2003,Fall,16,M,HY,Illinois,Cook,Chicago ,1,0,0
1713725,439003,MCP03-292,C. guttatus,10,2,2003,Fall,16,F,HY,Illinois,Cook,Chicago ,1,0,0
1714544,439821,MCP03-318,C. guttatus,10,12,2003,Fall,16,F,AHY,Illinois,Cook,Chicago ,0,1,1
1714545,439822,MCP03-355,C. guttatus,10,15,2003,Fall,16,F,HY,Illinois,Cook,Chicago ,0,0,0
1714546,439823,MCP03-356,C. guttatus,10,15,2003,Fall,16,F,HY,Illinois,Cook,Chicago ,0,0,0
1714547,439824,MCP03-357,C. guttatus,10,15,2003,Fall,16,F,HY,Illinois,Cook,Chicago ,0,0,1
1717904,443181,MCP03-359,C. guttatus,10,15,2003,Fall,16,M,HY,Illinois,Cook,Chicago ,0,0,0
1714548,439825,MCP03-401,C. guttatus,10,16,2003,Fall,16,F,AHY,Illinois,Cook,Chicago ,1,1,0
1716525,441802,MCP03-418,C. guttatus,10,17,2003,Fall,16,M,AHY,Illinois,Cook,Chicago ,1,1,0
1716524,441801,MCP03-419,C. guttatus,10,17,2003,Fall,16,M,AHY,Illinois,Cook,Chicago ,0,0,0
1714549,439826,MCP03-428,C. guttatus,10,19,2003,Fall,16,F,HY,Illinois,Cook,Chicago ,0,0,0
1714550,439827,MCP03-435,C. guttatus,10,21,2003,Fall,16,M,HY,Illinois,Cook,Chicago ,0,0,0
1717905,443182,MCP03-455,C. guttatus,10,23,2003,Fall,16,F,AHY,Illinois,Cook,Chicago ,1,0,0
1716375,441652,MCP03-466,C. guttatus,11,2,2003,Fall,16,M,HY,Illinois,Cook,Chicago ,1,0,0
1715126,440403,MCP03-467,C. guttatus,11,2,2003,Fall,16,M,HY,Illinois,Cook,Chicago ,0,0,0
1716508,441785,MCP04-410,C. fuscescens,8,28,2004,Fall,18,M,HY,Illinois,Cook,Chicago ,1,0,0
1716518,441795,MCP04-411,C. ustulatus,8,28,2004,Fall,18,F,AHY,Illinois,Cook,Chicago ,0,0,0
1716833,442110,MCP04-429,C. ustulatus,9,8,2004,Fall,18,M,HY,Illinois,Cook,Chicago ,0,0,1
1716509,441786,MCP04-434,C. fuscescens,9,13,2004,Fall,18,F,HY,Illinois,Cook,Chicago ,0,1,0
1716831,442108,MCP04-435,C. ustulatus,9,13,2004,Fall,18,F,HY,Illinois,Cook,Chicago ,0,0,1
1716858,442135,MCP04-436,C. ustulatus,9,13,2004,Fall,18,F,HY,Illinois,Cook,Chicago ,1,0,0
1716832,442109,MCP04-437,C. ustulatus,9,13,2004,Fall,18,F,HY,Illinois,Cook,Chicago ,0,0,0
1716519,441796,MCP04-438,C. ustulatus,9,13,2004,Fall,18,M,HY,Illinois,Cook,Chicago ,0,0,0
1726366,451374,MCP04-447,C. fuscescens,9,14,2004,Fall,18,F,AHY,Illinois,Cook,Chicago ,0,1,0
1716859,442136,MCP04-450,C. ustulatus,9,15,2004,Fall,18,M,HY,Illinois,Cook,Chicago ,0,0,1
1716520,441797,MCP04-466,C. ustulatus,9,18,2004,Fall,18,M,HY,Illinois,Cook,Chicago ,0,0,0
1716521,441798,MCP04-470,C. ustulatus,9,21,2004,Fall,18,F,HY,Illinois,Cook,Chicago ,0,0,1
1716522,441799,MCP04-474,C. ustulatus,9,23,2004,Fall,18,F,HY,Illinois,Cook,Chicago ,0,0,1
1717899,443176,MCP04-478,C. ustulatus,9,24,2004,Fall,18,F,HY,Illinois,Cook,Chicago ,0,0,1
1716511,441788,MCP04-480,C. minimus,9,25,2004,Fall,18,F,AHY,Illinois,Cook,Chicago ,0,0,0
1717900,443177,MCP04-488,C. ustulatus,9,26,2004,Fall,18,M,AHY,Illinois,Cook,Chicago ,0,1,1
1716523,441800,MCP04-529,C. ustulatus,10,5,2004,Fall,18,M,HY,Illinois,Cook,Chicago ,0,0,0
1716526,441803,MCP04-530,C. guttatus,10,5,2004,Fall,18,M,HY,Illinois,Cook,Chicago ,0,0,0
1716527,441804,MCP04-578,C. guttatus,10,11,2004,Fall,18,M,HY,Illinois,Cook,Chicago ,1,0,0
1716528,441805,MCP04-603,C. guttatus,10,17,2004,Fall,18,F,AHY,Illinois,Cook,Chicago ,1,0,0
1716529,441806,MCP04-616,C. guttatus,10,21,2004,Fall,18,M,HY,Illinois,Cook,Chicago ,1,0,0
1716530,441807,MCP04-623,C. guttatus,10,24,2004,Fall,18,F,HY,Illinois,Cook,Chicago ,0,0,0
1716531,441808,MCP04-630,C. guttatus,10,25,2004,Fall,18,M,HY,Illinois,Cook,Chicago ,0,0,0
1716532,441809,MCP04-631,C. guttatus,10,25,2004,Fall,18,M,HY,Illinois,Cook,Chicago ,1,0,0
1716533,441810,MCP04-637,C. guttatus,10,26,2004,Fall,18,M,HY,Illinois,Cook,Chicago ,0,0,0
1716534,441811,MCP04-649,C. guttatus,11,1,2004,Fall,18,M,HY,Illinois,Cook,Chicago ,0,0,0
1721503,446521,MCP05-129,C. ustulatus,8,30,2005,Fall,20,F,HY,Illinois,Cook,Chicago ,0,0,1
1721505,446523,MCP05-167,C. guttatus,9,29,2005,Fall,20,F,HY,Illinois,Cook,Chicago ,1,0,0
1722016,447034,MCP05-168,C. guttatus,9,29,2005,Fall,20,M,HY,Illinois,Cook,Chicago ,0,1,0
1722017,447035,MCP05-211,C. guttatus,10,15,2005,Fall,20,M,HY,Illinois,Cook,Chicago ,1,0,0
1722018,447036,MCP05-212,C. guttatus,10,15,2005,Fall,20,F,HY,Illinois,Cook,Chicago ,0,0,0
1721506,446524,MCP05-225,C. guttatus,10,18,2005,Fall,20,M,HY,Illinois,Cook,Chicago ,0,0,0
1721507,446525,MCP05-230,C. guttatus,10,18,2005,Fall,20,M,HY,Illinois,Cook,Chicago ,1,0,0
1720854,445872,MCP05-233,C. guttatus,10,22,2005,Fall,20,F,HY,Illinois,Cook,Chicago ,0,0,0
1720855,445873,MCP05-246,C. guttatus,10,26,2005,Fall,20,F,HY,Illinois,Cook,Chicago ,1,0,0
1723838,448856,MCP06-317,C. ustulatus,8,31,2006,Fall,22,F,HY,Illinois,Cook,Chicago ,1,0,0
1726368,451376,MCP06-321,C. fuscescens,9,4,2006,Fall,22,F,HY,Illinois,Cook,Chicago ,0,0,0
1726369,451377,MCP06-324,C. fuscescens,9,6,2006,Fall,22,M,AHY,Illinois,Cook,Chicago ,1,0,0
1723843,448861,MCP06-325,C. minimus,9,6,2006,Fall,22,NA,AHY,Illinois,Cook,Chicago ,1,0,0
1723839,448857,MCP06-326,C. ustulatus,9,6,2006,Fall,22,F,AHY,Illinois,Cook,Chicago ,0,0,1
1724563,449581,MCP06-332,C. ustulatus,9,7,2006,Fall,22,M,HY,Illinois,Cook,Chicago ,0,0,1
1723840,448858,MCP06-333,C. ustulatus,9,7,2006,Fall,22,F,AHY,Illinois,Cook,Chicago ,0,0,0
1726389,451397,MCP06-338,C. ustulatus,9,9,2006,Fall,22,F,HY,Illinois,Cook,Chicago ,1,0,0
1726390,451398,MCP06-355,C. ustulatus,9,14,2006,Fall,22,M,HY,Illinois,Cook,Chicago ,0,0,1
1725014,450032,MCP06-359,C. ustulatus,9,15,2006,Fall,22,F,HY,Illinois,Cook,Chicago ,0,0,1
1723841,448859,MCP06-374,C. ustulatus,9,18,2006,Fall,22,M,HY,Illinois,Cook,Chicago ,0,1,0
1723842,448860,MCP06-375,C. ustulatus,9,18,2006,Fall,22,M,AHY,Illinois,Cook,Chicago ,0,1,0
1726392,451400,MCP06-382,C. ustulatus,9,19,2006,Fall,22,F,HY,Illinois,Cook,Chicago ,0,0,0
1724562,449580,MCP06-402,C. ustulatus,9,21,2006,Fall,22,M,AHY,Illinois,Cook,Chicago ,0,0,1
1739695,464695,MCP06-455,C. minimus,9,27,2006,Fall,22,M,HY,Illinois,Cook,Chicago ,1,0,0
1724565,449583,MCP06-514,C. guttatus,10,11,2006,Fall,22,F,HY,Illinois,Cook,Chicago ,0,0,0
1726403,451411,MCP06-517,C. guttatus,10,12,2006,Fall,22,M,HY,Illinois,Cook,Chicago ,0,0,0
1724566,449584,MCP06-534,C. guttatus,10,15,2006,Fall,22,M,HY,Illinois,Cook,Chicago ,0,0,0
1725015,450033,MCP06-535,C. guttatus,10,15,2006,Fall,22,M,AHY,Illinois,Cook,Chicago ,0,1,0
1725016,450034,MCP06-538,C. guttatus,10,16,2006,Fall,22,M,HY,Illinois,Cook,Chicago ,1,0,1
1724567,449585,MCP06-543,C. guttatus,10,17,2006,Fall,22,M,HY,Illinois,Cook,Chicago ,1,0,0
1724568,449586,MCP06-546,C. guttatus,10,18,2006,Fall,22,F,HY,Illinois,Cook,Chicago ,1,0,0
1726404,451412,MCP06-551,C. guttatus,10,19,2006,Fall,22,F,HY,Illinois,Cook,Chicago ,0,0,0
1726728,451736,MCP06-552,C. guttatus,10,19,2006,Fall,22,M,AHY,Illinois,Cook,Chicago ,1,0,0
1726405,451413,MCP06-563,C. guttatus,10,20,2006,Fall,22,F,HY,Illinois,Cook,Chicago ,0,0,0
1726406,451414,MCP06-564,C. guttatus,10,20,2006,Fall,22,M,AHY,Illinois,Cook,Chicago ,0,0,0
1726407,451415,MCP06-565,C. guttatus,10,20,2006,Fall,22,M,AHY,Illinois,Cook,Chicago ,0,0,0
1725017,450035,MCP06-566,C. guttatus,10,20,2006,Fall,22,M,HY,Illinois,Cook,Chicago ,1,0,0
1726408,451416,MCP06-577,C. guttatus,10,21,2006,Fall,22,M,HY,Illinois,Cook,Chicago ,1,0,0
1726393,451401,MCP06-593,C. ustulatus,10,24,2006,Fall,22,M,AHY,Illinois,Cook,Chicago ,1,0,1
1729013,454021,MCP07-293,C. fuscescens,9,3,2007,Fall,24,M,AHY,Illinois,Cook,Chicago ,1,0,0
1733149,458149,MCP07-296,C. ustulatus,9,4,2007,Fall,24,F,HY,Illinois,Cook,Chicago ,0,0,1
1731051,456060,MCP07-311,C. minimus,9,11,2007,Fall,24,M,AHY,Illinois,Cook,Chicago ,0,0,0
1731052,456061,MCP07-314,C. ustulatus,9,12,2007,Fall,24,M,AHY,Illinois,Cook,Chicago ,1,0,0
1730217,455225,MCP07-321,C. ustulatus,9,15,2007,Fall,24,M,HY,Illinois,Cook,Chicago ,1,0,0
1729619,454627,MCP07-336,C. ustulatus,9,21,2007,Fall,24,F,HY,Illinois,Cook,Chicago ,0,0,1
1731054,456063,MCP07-353,C. guttatus,9,22,2007,Fall,24,F,HY,Illinois,Cook,Chicago ,1,0,0
1729620,454628,MCP07-361,C. ustulatus,9,23,2007,Fall,24,M,HY,Illinois,Cook,Chicago ,1,0,0
1734957,459957,MCP07-404,C. guttatus,9,28,2007,Fall,24,M,HY,Illinois,Cook,Chicago ,0,0,0
1729375,454383,MCP07-419,C. ustulatus,9,29,2007,Fall,24,F,HY,Illinois,Cook,Chicago ,0,0,1
1731053,456062,MCP07-431,C. ustulatus,10,2,2007,Fall,24,F,HY,Illinois,Cook,Chicago ,1,0,0
1729622,454630,MCP07-432,C. guttatus,10,2,2007,Fall,24,M,HY,Illinois,Cook,Chicago ,0,0,0
1729621,454629,MCP07-434,C. ustulatus,10,3,2007,Fall,24,F,HY,Illinois,Cook,Chicago ,0,0,0
1733150,458150,MCP07-439,C. guttatus,10,4,2007,Fall,24,F,HY,Illinois,Cook,Chicago ,0,0,0
1733151,458151,MCP07-440,C. guttatus,10,4,2007,Fall,24,M,AHY,Illinois,Cook,Chicago ,0,0,0
1734873,459873,MCP07-476,C. ustulatus,10,6,2007,Fall,24,F,HY,Illinois,Cook,Chicago ,0,0,0
1733152,458152,MCP07-477,C. guttatus,10,6,2007,Fall,24,F,HY,Illinois,Cook,Chicago ,0,0,0
1734958,459958,MCP07-500,C. guttatus,10,9,2007,Fall,24,M,HY,Illinois,Cook,Chicago ,0,0,0
1734959,459959,MCP07-501,C. guttatus,10,9,2007,Fall,24,M,HY,Illinois,Cook,Chicago ,1,0,0
1734960,459960,MCP07-502,C. guttatus,10,9,2007,Fall,24,M,AHY,Illinois,Cook,Chicago ,0,0,1
1734961,459961,MCP07-503,C. guttatus,10,9,2007,Fall,24,F,HY,Illinois,Cook,Chicago ,0,1,0
1739716,464716,MCP07-504,C. guttatus,10,9,2007,Fall,24,M,HY,Illinois,Cook,Chicago ,0,0,0
1739709,464709,MCP07-505,C. guttatus,10,9,2007,Fall,24,F,HY,Illinois,Cook,Chicago ,0,0,0
1729623,454631,MCP07-506,C. guttatus,10,9,2007,Fall,24,F,HY,Illinois,Cook,Chicago ,1,0,0
1734962,459962,MCP07-507,C. guttatus,10,9,2007,Fall,24,F,HY,Illinois,Cook,Chicago ,1,0,0
1729624,454632,MCP07-508,C. guttatus,10,9,2007,Fall,24,F,AHY,Illinois,Cook,Chicago ,1,0,0
1739710,464710,MCP07-509,C. guttatus,10,9,2007,Fall,24,M,HY,Illinois,Cook,Chicago ,1,0,1
1739711,464711,MCP07-570,C. guttatus,10,10,2007,Fall,24,M,HY,Illinois,Cook,Chicago ,1,0,0
1739712,464712,MCP07-571,C. guttatus,10,10,2007,Fall,24,F,AHY,Illinois,Cook,Chicago ,0,0,0
1740553,465553,MCP07-572,C. guttatus,10,10,2007,Fall,24,F,AHY,Illinois,Cook,Chicago ,0,0,0
1739713,464713,MCP07-573,C. guttatus,10,10,2007,Fall,24,F,HY,Illinois,Cook,Chicago ,0,0,0
1739714,464714,MCP07-574,C. guttatus,10,10,2007,Fall,24,F,HY,Illinois,Cook,Chicago ,0,0,1
1739715,464715,MCP07-575,C. guttatus,10,10,2007,Fall,24,F,HY,Illinois,Cook,Chicago ,0,0,0
